M1.D_b.cs Time [a],H,CA,HCO3,CO3,CO2aq,zsat,zcc,zsnow,Fburial,B,BNS,BDS_under,BDS_resp,BDS,BCC,BPDC,BD,Omega
11800.0,1.453997738420054e-08,0.0023329589093266127,0.0021674588168178696,8.275004625437157e-05,2.8586100027078133e-05,3476.0,4603.0,4621.551750050104,9777902252960.914,60000000000000.0,10109182865587.21,13106220606277.396,5209543590429.65,18315764196707.047,21362568633694.504,434582051050.3226,50222097747039.086,1.2218181011001819
12000.0,1.455776102355975e-08,0.0023328117919014443,0.0021675099716775203,8.2650910111962e-05,2.8621738773576544e-05,3470.0,4598.0,4619.994745468503,9665254164061.89,60000000000000.0,10058244464342.006,13096938950913.41,5201164920651.99,18298103871565.4,21470712074096.598,507685425934.1074,50334745835938.11,1.2203543395827938
12200.0,1.457684044303446e-08,0.0023326765384934214,0.002167585339208943,8.254559964223913e-05,2.8660246984138884e-05,3463.0,4592.0,4618.185762080845,9501831630325.61,60000000000000.0,9999121187480.527,13070984703700.898,5197968520000.65,18268953223701.547,21600532450497.14,629561507995.1738,50498168369674.39,1.2187994131027862
12400.0,1.4595676449560822e-08,0.0023325726225773774,0.0021676867619635637,8.244293030690688e-05,2.8698624153038893e-05,3457.0,4587.0,4616.122477847811,9387216768642.188,60000000000000.0,9948704948968.918,13065115544709.059,5186972907359.592,18252088452068.65,21708754694743.43,703235135576.814,50612783231357.81,1.2172834834083028
12600.0,1.4613824120065394e-08,0.002332495810905454,0.00216780567420787,8.234506834879185e-05,2.8735883125766094e-05,3451.0,4583.0,4613.844679892133,9322269123181.422,60000000000000.0,9898529084386.223,13077971919589.75,5177473704118.892,18255445623708.64,21795356766235.062,728399402488.6567,50677730876818.58,1.2158385354324854
12800.0,1.463123699570901e-08,0.0023324423356358643,0.00216793814725827,8.225209418879706e-05,2.877188104353579e-05,3445.0,4578.0,4611.383916134431,9211848094549.273,60000000000000.0,9848593199465.623,13061563322072.877,5172285678150.002,18233849000222.88,21903638548567.75,802071157194.4749,50788151905450.73,1.2144657566032504
13000.0,1.4647994294723155e-08,0.0023324089143720683,0.002168082014487658,8.216344994220514e-05,2.8806745287344136e-05,3440.0,4574.0,4608.771374537709,9151391029288.96,60000000000000.0,9807162995385.164,13063542635054.66,5160539539826.747,18224082174881.406,21990286472925.492,827077327518.973,50848608970711.04,1.2131569096605979
13200.0,1.4664027982133991e-08,0.0023323962566394285,0.0021682372771652278,8.207948973710036e-05,2.8840342329835948e-05,3434.0,4569.0,4606.031836422333,9044970742037.312,60000000000000.0,9757666049179.799,13037376251941.57,5160734190053.021,18198110441994.594,22098623349337.066,900629417451.2274,50955029257962.69,1.2119172233641846
13400.0,1.467900204800992e-08,0.0023324069237145276,0.002168402878010244,8.200202285214169e-05,2.887199738968384e-05,3430.0,4566.0,4603.20040152808,9013022959483.867,60000000000000.0,9724800810809.652,13050461612441.828,5146738621924.549,18197200234366.375,22163639333001.17,901336662338.9263,50986977040516.13,1.2107734120122562
13600.0,1.4692842280683643e-08,0.0023324377088660524,0.002168575134157037,8.193128735450774e-05,2.8901515349431545e-05,3425.0,4562.0,4600.304502963943,8960798312943.836,60000000000000.0,9683868373987.258,13033276544530.654,5145959980778.383,18179236525309.04,22250342864193.28,925753923566.5833,51039201687056.164,1.2097289907060274
13800.0,1.4705635144496372e-08,0.002332485084389411,0.0021687517264312546,8.186667897907814e-05,2.8929035086205663e-05,3421.0,4559.0,4597.375569528276,8934813695117.906,60000000000000.0,9651241571067.43,13032683985748.732,5139918961522.948,18172602947271.68,22315381793267.31,925959993275.6733,51065186304882.09,1.2087750373711867
14000.0,1.47174734612915e-08,0.002332546385608631,0.0021689311919664764,8.18075968210773e-05,2.8954719333783166e-05,3418.0,4556.0,4594.436936832126,8911736335568.227,60000000000000.0,9626840894361.799,13025373797385.873,5129676789820.777,18155050587206.65,22380430062309.832,925942120553.4956,51088263664431.77,1.2079026795494694
14200.0,1.472848727259502e-08,0.0023326185485851867,0.002169112070200037,8.175323919257477e-05,2.8978804067137558e-05,3414.0,4553.0,4591.509888562019,8890510937898.438,60000000000000.0,9594399132367.365,13013904530373.027,5129965724376.61,18143870254749.637,22445487375053.684,925732299930.8765,51109489062101.56,1.2071000801861638
14400.0,1.4738838992262052e-08,0.002332698794076856,0.0021692934877624633,8.170265315719642e-05,2.9001596828267433e-05,3411.0,4551.0,4588.6062704458045,8894427319675.11,60000000000000.0,9570137102195.533,13021552916332.092,5123612871091.221,18145165787423.312,22488863794856.656,901405995849.3918,51105572680324.89,1.2063531690183056
14600.0,1.474864212174161e-08,0.0023327855581976053,0.0021694751865096594,8.165518584397295e-05,2.9023317207451695e-05,3408.0,4548.0,4585.7408030348715,8876727515409.148,60000000000000.0,9545934409827.836,13001925773009.215,5120548813127.891,18122474586137.105,22553935522064.574,900927966561.336,51123272484590.85,1.205652306298196
14800.0,1.4757920890875492e-08,0.0023328784402154136,0.0021696570643845816,8.161068791541601e-05,2.9044011259790397e-05,3405.0,4546.0,4582.914355814573,8883447086741.094,60000000000000.0,9521791005980.908,13003117105840.201,5117945964201.691,18121063070041.89,22597321277188.8,876377560047.3064,51116552913258.91,1.2049952870331528
15000.0,1.47667583006846e-08,0.002332975823411886,0.0021698384897980106,8.156866680693775e-05,2.9063833632578728e-05,3403.0,4544.0,4580.143010971601,8866917067041.14,60000000000000.0,9505728317145.941,13000850853946.691,5109334802793.123,18110185656739.812,22640710612821.535,876458346251.5667,51133082932958.86,1.2043748384256778
15200.0,1.4775303512276501e-08,0.0023330745427039504,0.0021700180652198817,8.152823874203437e-05,2.9083058969399736e-05,3400.0,4542.0,4577.429023305056,8875505989011.555,60000000000000.0,9481683617981.762,12997723072661.307,5109220473713.525,18106943546374.832,22684103441179.883,851763405451.9695,51124494010988.445,1.2037779113697151
15400.0,1.4783932290475346e-08,0.00233317009668222,0.002170195466362907,8.14873151596565e-05,2.9102422435306387e-05,3398.0,4540.0,4574.765217810416,8884193381503.0,60000000000000.0,9465686686635.887,12994255977888.615,5101259921942.345,18095515899830.96,22727499674481.0,827104357549.1526,51115806618497.0,1.203173667916395
15600.0,1.4792789165525089e-08,0.0023332631293218513,0.0021703727697394318,8.144517979120978e-05,2.9122236415614214e-05,3395.0,4538.0,4572.146800009407,8867316411028.438,60000000000000.0,9441740555256.242,12992857424635.465,5100005454997.274,18092862879632.74,22770899224942.008,827180929140.5814,51132683588971.56,1.2025515322416127
15800.0,1.4801902499659654e-08,0.002333354342086474,0.002170550910385334,8.140171585056984e-05,2.9142569412795357e-05,3392.0,4536.0,4569.568753291652,8874529199358.96,60000000000000.0,9417853498836.172,12992815054061.857,5097876265858.678,18090691319920.535,22814302004780.06,802623977104.2719,51125470800641.04,1.2019097799789518
16000.0,1.4811221038735146e-08,0.002333445130544416,0.0021707306539839035,8.13572382802562e-05,2.916333093923502e-05,3390.0,4534.0,4567.016604555838,8856947071011.984,60000000000000.0,9401961589640.66,12992980693623.605,5087625238457.8125,18080605932081.418,22857707926212.273,802777481053.6663,51143052928988.016,1.2012530613067338
16200.0,1.4820910867747249e-08,0.0023335323180301536,0.0021709107336330535,8.131079219855005e-05,2.9184831153327394e-05,3387.0,4531.0,4564.49043628405,8839763040998.688,60000000000000.0,9378172881967.994,12972019813592.695,5084921725781.599,18056941539374.293,22922822506824.652,802300030834.3759,51160236959001.31,1.2005672772386584
16400.0,1.4831358756735048e-08,0.0023336120211138694,0.0021710914658162692,8.12602776488001e-05,2.9207836181188588e-05,3383.0,4529.0,4561.967402358192,8843487052920.562,60000000000000.0,9346546286499.922,12980046788285.143,5085684101613.641,18065730889898.78,22966235898192.254,777999872488.4865,51156512947079.44,1.1998214215679113
16600.0,1.4842734211489807e-08,0.0023336854011447392,0.00217127562634881,8.120488739796466e-05,2.9232717626746785e-05,3380.0,4526.0,4559.44166336501,8797630798638.469,60000000000000.0,9322895037084.643,12968333836014.54,5077287897971.313,18045621733985.85,23031361272225.54,802491158065.4961,51202369201361.53,1.1990035753652977
16800.0,1.4854963643686692e-08,0.0023337554770936748,0.002171465236068715,8.11451205124799e-05,2.9259358346208622e-05,3376.0,4523.0,4556.885457860602,8774157074071.711,60000000000000.0,9291451540412.744,12961936536209.54,5073490901488.446,18035427437697.984,23096492727288.477,802471220529.0884,51225842925928.29,1.198121107429181
17000.0,1.4868032501146318e-08,0.0023338232663423124,0.002171661054712971,8.10811058146706e-05,2.92877405420576e-05,3372.0,4520.0,4554.293156100554,8724109325178.625,60000000000000.0,9260112510997.164,12959900192506.93,5066969393230.333,18026869585737.26,23161629967113.91,827278610973.0399,51275890674821.375,1.1971759198424643
17200.0,1.4881425987277092e-08,0.0023338996463438525,0.0021718679477107,8.10158493165763e-05,2.931691639374034e-05,3368.0,4517.0,4551.6514574765615,8698204670839.945,60000000000000.0,9228877832018.084,12959088804611.314,5059605267954.334,18018694072565.65,23226772695434.656,827450729141.6678,51301795329160.055,1.1962123968694267
17400.0,1.4893784628968446e-08,0.002334001041348358,0.0021720874331448196,8.09568041017692e-05,2.934422851932775e-05,3364.0,4514.0,4548.968566479249,8675134460614.766,60000000000000.0,9197747386655.697,12951749479781.363,5056050555885.349,18007800035666.71,23291920615983.562,827397501079.268,51324865539385.234,1.1953405845200666
17600.0,1.4904722874726816e-08,0.0023341229222125183,0.0021723114520616716,8.090573507542331e-05,2.9368808062799935e-05,3361.0,4511.0,4546.283689722635,8631305428226.141,60000000000000.0,9174467885670.467,12935280175906.756,5050119949289.412,17985400125196.168,23357073432493.45,851753128413.7811,51368694571773.86,1.1945865419107953
17800.0,1.4914206926202466e-08,0.0023342615270391374,0.0021725362219210923,8.086265255902256e-05,2.9390536517701592e-05,3359.0,4509.0,4543.62452799288,8639181972979.547,60000000000000.0,9158980730508.549,12933657470419.914,5040518056935.345,17974175527355.258,23400511217173.598,827150551983.0485,51360818027020.45,1.1939504214400276
18000.0,1.492229973308121e-08,0.0023344139342437744,0.0021727597099646,8.082711213958723e-05,2.9409509563509432e-05,3356.0,4507.0,4541.013718392159,8625458898435.156,60000000000000.0,9135798729501.844,12924967426147.545,5042850239782.087,17967817665929.633,23443950958379.242,826973747754.1212,51374541101564.84,1.1934256612767125
18200.0,1.492914430354753e-08,0.002334576750709308,0.0021729802400930875,8.079825530811035e-05,2.9425985504059242e-05,3355.0,4506.0,4538.488335176697,8663106655962.406,60000000000000.0,9128084383661.352,12931720486117.418,5033480403520.009,17965200889637.426,23465671535246.984,777936535491.8243,51336893344037.59,1.1929995853935587
18400.0,1.4934681180492036e-08,0.002334749939510324,0.002173197209853969,8.07763648281775e-05,2.9439838169632686e-05,3353.0,4505.0,4536.05202212792,8678886010764.023,60000000000000.0,9112675162771.117,12932021311713.059,5035676509204.535,17967697820917.594,23487392568327.523,753348437219.7427,51321113989235.98,1.1926763688416124
18600.0,1.4938989590260645e-08,0.0023349309622575838,0.0021734090789279413,8.076094166482124e-05,2.9451202051564932e-05,3352.0,4504.0,4533.725118229653,8722446487531.586,60000000000000.0,9104980284070.762,12924827129747.002,5034655010092.232,17959482139839.234,23509114046648.008,703977041910.4159,51277553512468.414,1.192448643287152
18800.0,1.4942166103287286e-08,0.0023351173988618006,0.00217361458370245,8.07514075796753e-05,2.94602496554823e-05,3352.0,4503.0,4531.5287702655605,8744281373229.375,60000000000000.0,9104980284070.762,12910749315162.03,5030068551290.675,17940817866452.703,23530835959235.58,679084517011.578,51255718626770.625,1.1923078709451895
19000.0,1.4944223068171848e-08,0.002335308850632702,0.0021738134883000203,8.074768116634093e-05,2.9467001444925594e-05,3351.0,4503.0,4529.458582715887,8791385678922.242,60000000000000.0,9097291890766.496,12915388784066.37,5034973263252.336,17950362047318.703,23530835959235.58,630124423756.977,51208614321077.76,1.192252849836801
19200.0,1.4944975276834598e-08,0.0023355090123088054,0.002174007374978516,8.075081866514467e-05,2.9471113000887608e-05,3352.0,4503.0,4527.5430948931835,8842062006201.688,60000000000000.0,9104980284070.762,12911359301623.633,5029702559413.713,17941061861037.344,23530835959235.58,581059889454.6278,51157937993798.31,1.1922991755248713
19400.0,1.494360561358703e-08,0.002335726344119173,0.0021741958980806826,8.076522301924522e-05,2.9470967467913048e-05,3352.0,4504.0,4525.8160630678785,8920315516441.047,60000000000000.0,9104980284070.762,12920388060706.902,5037318451516.292,17957706512223.195,23509114046648.008,507883640616.9815,51079684483558.95,1.1925118581923904
19600.0,1.4939802815186603e-08,0.0023359578862023143,0.0021743731516857467,8.079236725828378e-05,2.9465869835591362e-05,3354.0,4505.0,4524.292191487924,8980213949985.195,60000000000000.0,9120376528692.875,12914648686594.746,5038398718353.765,17953047404948.51,23487392568327.523,458969548045.8956,51019786050014.805,1.1929126473653169
19800.0,1.493363003717333e-08,0.002336199308764922,0.0021745356991833566,8.083180479078259e-05,2.9455897066773574e-05,3357.0,4507.0,4523.002001572222,9068686532159.61,60000000000000.0,9143519568039.672,12919316650329.357,5038519866735.17,17957836517064.527,23443950958379.242,386006424356.95215,50931313467840.39,1.1934949490467157
20000.0,1.4925255538358234e-08,0.0023364461857654853,0.00217468105501256,8.088256537646266e-05,2.9441346615384674e-05,3360.0,4510.0,4521.98081417815,9209109631359.117,60000000000000.0,9166721058090.227,12936163434356.469,5044305636427.049,17980469070783.516,23378792074781.41,264908164985.72998,50790890368640.88,1.19424443747861
20200.0,1.4915361970561808e-08,0.002336684033805702,0.0021748025579124836,8.094073794660925e-05,2.942347454900295e-05,3363.0,4513.0,4521.244714412946,9304010767890.383,60000000000000.0,9189981048127.895,12945269251480.77,5054674785710.644,17999944037191.414,23313637692121.668,192426454668.64398,50695989232109.62,1.1951033650854193
20400.0,1.4905673217548127e-08,0.002336892131362546,0.0021748983005610246,8.099691540076068e-05,2.9405656070911283e-05,3367.0,4516.0,4520.772589235259,9422300281620.54,60000000000000.0,9221085453339.195,12955606929849.367,5056457524750.868,18012064454600.234,23248488106667.195,96061703772.83954,50577699718379.46,1.1959328344750189
20600.0,1.4896803149383608e-08,0.00233707357651996,0.0021749773943463228,8.104809108681866e-05,2.9389226101911173e-05,3370.0,4518.0,4520.5400809554985,9490842437799.633,60000000000000.0,9244482135004.297,12947921999724.213,5063729948491.366,18011651948215.58,23205057861116.35,47965617864.14434,50509157562200.37,1.1966884519325565
20800.0,1.4888717812516643e-08,0.002337234497544118,0.0021750452304198586,8.109463356212971e-05,2.9374191040733993e-05,3373.0,4520.0,4520.487651244319,9557339423960.36,60000000000000.0,9267937480934.37,12945021472985.178,5068071655006.18,18013093127991.36,23161629967113.91,0.0,50442660576039.64,1.1973756592681302
21000.0,1.4880930998133295e-08,0.0023373861160426103,0.0021751073451711555,8.113938543572743e-05,2.935966673613924e-05,3376.0,4523.0,4523.0,9574238394064.805,60000000000000.0,9291451540412.744,12967911287549.52,5069906050684.458,18037817338233.977,23096492727288.477,0.0,50425761605935.195,1.1980364280736453
21200.0,1.4873293541653645e-08,0.0023375330012588608,0.002175166485457962,8.118325790044934e-05,2.9345396112724067e-05,3379.0,4525.0,4525.0,9591684408724.852,60000000000000.0,9315024362722.807,12967717881980.836,5072502250364.475,18040220132345.312,23053071096207.03,0.0,50408315591275.15,1.198684212261854
21400.0,1.4865835136862956e-08,0.0023376753629343176,0.002175223153370666,8.122610478182579e-05,2.933144461482592e-05,3381.0,4527.0,4527.0,9608390520976.203,60000000000000.0,9330772247951.227,12969371573645.469,5081813533513.093,18051185107158.562,23009652123914.004,0.0,50391609479023.8,1.1993168535425671
21600.0,1.4858560930475807e-08,0.0023378133485831886,0.0021752775443092546,8.126790213696701e-05,2.9317825108904003e-05,3384.0,4529.0,4529.0,9624992879898.281,60000000000000.0,9354443117832.639,12971281902062.043,5083046202014.783,18054328104076.83,22966235898192.254,0.0,50375007120101.72,1.1999339983950628
21800.0,1.4851468150342118e-08,0.0023379470907301525,0.002175329759101835,8.130866581415879e-05,2.9304533555645157e-05,3387.0,4531.0,4531.0,9641175767221.172,60000000000000.0,9378172881967.994,12974238075122.412,5083590768863.769,18057828843986.18,22922822506824.652,0.0,50358824232778.83,1.2005358808218978
22000.0,1.4844553135916903e-08,0.0023380766889147513,0.0021753798585718532,8.134841517144905e-05,2.9291563618760036e-05,3389.0,4533.0,4533.0,9656617405925.54,60000000000000.0,9394025468092.334,12979044447592.102,5090900640795.979,18069945088388.08,22879412037594.047,0.0,50343382594074.46,1.2011227866478482
22200.0,1.4837812892405119e-08,0.0023382022081078696,0.002175427877897982,8.138716510494386e-05,2.927890992623634e-05,3391.0,4535.0,4535.0,9671650501367.078,60000000000000.0,9409904265946.842,12984869168298.975,5097571486103.779,18082440654402.754,22836004578283.324,0.0,50328349498632.92,1.2016949358163798
22400.0,1.4831251860226913e-08,0.0023383236340896,0.0021754738542960304,8.142488989678481e-05,2.9266581802030178e-05,3394.0,4537.0,4537.0,9686591405595.469,60000000000000.0,9433771641665.568,12990921269335.99,5096115466727.636,18087036736063.625,22792600216675.34,0.0,50313408594404.53,1.2022519485990653
22600.0,1.4824868162558895e-08,0.002338441083729979,0.0021755178823826406,8.146160067366913e-05,2.9254576873744996e-05,3396.0,4539.0,4539.0,9700787101565.562,60000000000000.0,9449716032731.305,12998833205533.156,5101464619617.033,18100297825150.188,22749199040552.95,0.0,50299212898434.44,1.2027939892834274
22800.0,1.4818657726831e-08,0.002338554666833863,0.0021755600275266897,8.149731965358662e-05,2.924288803838964e-05,3398.0,4541.0,4541.0,9714574590379.203,60000000000000.0,9465686686635.887,13007762386352.965,5106175198932.923,18113937585285.887,22705801137699.02,0.0,50285425409620.8,1.2033213859217553
23000.0,1.4812614528126149e-08,0.0023386645117026163,0.002175600352036184,8.153207983321626e-05,2.923150429514124e-05,3400.0,4542.0,4542.0,9728877165028.875,60000000000000.0,9481683617981.762,12993703646247.928,5111632129561.553,18105335775809.48,22684103441179.883,0.0,50271122834971.125,1.203834625715464
23200.0,1.480673300904932e-08,0.002338770736653262,0.0021756389133935484,8.15659116298567e-05,2.922041549705554e-05,3403.0,4544.0,4544.0,9742221997330.867,60000000000000.0,9505728317145.941,13003734393851.293,5107604678850.362,18111339072701.656,22640710612821.535,0.0,50257778002669.13,1.2043341577809925
23400.0,1.48010043533022e-08,0.002338873484455797,0.0021756757581018935,8.159886317695179e-05,2.920960491478719e-05,3405.0,4546.0,4546.0,9754870563751.086,60000000000000.0,9521791005980.908,13015502313433.479,5110514839645.725,18126017153079.203,22597321277188.8,0.0,50245129436248.914,1.2048206928165897
23600.0,1.4795419991198804e-08,0.002338972882328816,0.0021757109203395207,8.163098099464756e-05,2.9199056136666214e-05,3407.0,4547.0,4547.0,9768086925149.516,60000000000000.0,9537880023365.852,13004154740549.512,5114250364358.424,18118405104907.938,22575627946576.7,0.0,50231913074850.484,1.2052949176998955
23800.0,1.4789976213855362e-08,0.0023390689944094343,0.0021757444251737975,8.166228461781839e-05,2.9188762218689728e-05,3409.0,4549.0,4549.0,9780057080212.797,60000000000000.0,9553995383903.23,13017613284842.72,5116090236415.969,18133703521258.688,22532244014625.285,0.0,50219942919787.2,1.2057571208665567
24000.0,1.4784668558296417e-08,0.0023391619084023717,0.002175776311642301,8.169279838003544e-05,2.917871491371388e-05,3410.0,4550.0,4550.0,9792275641697.305,60000000000000.0,9562062947417.371,13008757460525.043,5126350515128.586,18135107975653.63,22510553435231.695,0.0,50207724358302.695,1.206207661605771
24200.0,1.4779491605223595e-08,0.0023392517327946124,0.002175806628059322,8.172255236764511e-05,2.916890420906243e-05,3412.0,4552.0,4552.0,9803605221064.727,60000000000000.0,9578217850063.053,13023811842865.143,5127189981534.044,18151001824399.188,22467175104473.03,0.0,50196394778935.27,1.2066469841474123
24400.0,1.4774439248086656e-08,0.0023393385740045256,0.0021758354135043958,8.175158025006493e-05,2.915931860927065e-05,3414.0,4553.0,4553.0,9815547213792.953,60000000000000.0,9594399132367.365,13015644590463.93,5128921688322.069,18144566278786.0,22445487375053.684,0.0,50184452786207.05,1.2070755856259918
24600.0,1.4769506977689062e-08,0.0023394225030120707,0.0021758626903033186,8.177990635437602e-05,2.9149949544634993e-05,3416.0,4555.0,4555.0,9826286720128.117,60000000000000.0,9610606808932.787,13032168356680.486,5128823271259.388,18160991627939.875,22402114842999.223,0.0,50173713279871.88,1.2074938252348806
24800.0,1.476468908419249e-08,0.0023395036265514246,0.002175888501471067,8.180756254017887e-05,2.9140786351000572e-05,3418.0,4556.0,4556.0,9837664065938.203,60000000000000.0,9626840894361.799,13025409772844.666,5129655204545.502,18155064977390.168,22380430062309.832,0.0,50162335934061.8,1.2079021733863415
25000.0,1.4759985021948006e-08,0.0023395819615104536,0.002175912859502987,8.183455100373334e-05,2.9131828145958008e-05,3419.0,4557.0,4557.0,9848423543294.094,60000000000000.0,9634967844963.416,13020194855288.621,5137667469977.73,18157862325266.35,22358746286476.137,0.0,50151576456705.91,1.2083006625085153
25200.0,1.4755390140529321e-08,0.002339657597850644,0.0021759358024259507,8.186089771234674e-05,2.9123066285954412e-05,3421.0,4559.0,4559.0,9858344128341.281,60000000000000.0,9651241571067.43,13038757885879.479,5136274621444.5,18175032507323.977,22315381793267.31,0.0,50141655871658.72,1.2086896760129828
25400.0,1.4750903375617597e-08,0.0023397305814710266,0.0021759573641402766,8.188660866537503e-05,2.91144991483971e-05,3422.0,4560.0,4560.0,9868575302768.672,60000000000000.0,9659388350220.455,13034860645240.438,5143474603932.562,18178335249173.0,22293701097837.87,0.0,50131424697231.33,1.209069302481226
25600.0,1.474652521281901e-08,0.002339800935849463,0.0021759775736282035,8.191168111062975e-05,2.9106128102634066e-05,3424.0,4561.0,4561.0,9878882103560.023,60000000000000.0,9675701749855.05,13030773289944.348,5142621405484.991,18173394695429.34,22272021451155.586,0.0,50121117896439.98,1.2094395012767276
25800.0,1.4742251161702432e-08,0.0023398687589656244,0.002175996477677021,8.193614064430166e-05,2.9097944933280558e-05,3426.0,4562.0,4562.0,9888935985926.43,60000000000000.0,9692041616763.133,13027317170990.637,5141362362126.519,18168679533117.156,22250342864193.28,0.0,50111064014073.57,1.2098006503314718
26000.0,1.4738078879647123e-08,0.0023399341042942778,0.002176014103741391,8.196000027644343e-05,2.9089945404049038e-05,3427.0,4564.0,4564.0,9897480676313.29,60000000000000.0,9700221480008.008,13049309395896.676,5145999534461.932,18195308930358.61,22206988913320.094,0.0,50102519323686.71,1.2101529417410353
26200.0,1.473400122730599e-08,0.002339997115643041,0.002176030513536824,8.198330105310854e-05,2.9082116267429865e-05,3428.0,4565.0,4565.0,9906710325228.578,60000000000000.0,9708407965547.174,13047910615573.646,5151657522295.687,18199568137869.332,22185313571354.92,0.0,50093289674771.42,1.2104969815571778
26400.0,1.4730012799042675e-08,0.0023400578676733403,0.0021760457222194446,8.200607272694786e-05,2.907444707387556e-05,3430.0,4566.0,4566.0,9916063866027.766,60000000000000.0,9724800810809.652,13046201001929.424,5149294988231.991,18195495990161.414,22163639333001.17,0.0,50083936133972.234,1.2108332090827032
26600.0,1.47261074011901e-08,0.0023401164375300666,0.0021760597389317887,8.202834929913892e-05,2.9066925736951623e-05,3431.0,4567.0,4567.0,9924867122745.828,60000000000000.0,9733007174183.578,13045865983903.729,5154293509935.161,18200159493838.89,22141966209231.707,0.0,50075132877254.17,1.2111621263506143
26800.0,1.4722282132487707e-08,0.0023401728708702806,0.002176072577492117,8.205014668908185e-05,2.9059546730376582e-05,3433.0,4568.0,4568.0,9933817448413.422,60000000000000.0,9749439791543.344,13045162167947.072,5151286381076.781,18196448549023.85,22120294211019.387,0.0,50066182551586.58,1.2114839684134833
27000.0,1.4718534778071136e-08,0.0023402272102438925,0.0021760842558548143,8.207147719453906e-05,2.9052305937088494e-05,3434.0,4569.0,4569.0,9942226772556.734,60000000000000.0,9757666049179.799,13045809719271.088,5155674109655.311,18201483828926.4,22098623349337.066,0.0,50057773227443.266,1.2117989168498036
27200.0,1.4714861407793186e-08,0.0023402795342248035,0.0021760948075996846,8.209236331255948e-05,2.904519606200485e-05,3435.0,4570.0,4570.0,9950451443814.11,60000000000000.0,9765898941887.732,13046917755307.102,5159778223833.442,18206695979140.543,22076953635157.61,0.0,50049548556185.89,1.212107303832218
27400.0,1.4711257848846883e-08,0.002340329913458751,0.0021761042563068,8.211282857597548e-05,2.9038209196561226e-05,3436.0,4571.0,4571.0,9958501163869.094,60000000000000.0,9774138471492.428,13048462010873.414,5163613274311.213,18212075285184.625,22055285079453.855,0.0,50041498836130.91,1.2124094768268845
27600.0,1.4707722090692899e-08,0.0023403783749653437,0.00217611260733753,8.213288381390678e-05,2.903134145632231e-05,3438.0,4572.0,4572.0,9966728087567.547,60000000000000.0,9790637448693.39,13049562087882.46,5159454682657.926,18209016770540.387,22033617693198.68,0.0,50033271912432.45,1.2127055957275434
27800.0,1.4704250967625375e-08,0.0023404249770628944,0.0021761198830917744,8.215254698555998e-05,2.90245869033973e-05,3439.0,4573.0,4573.0,9974443524378.703,60000000000000.0,9798896899940.268,13051939701688.283,5162768386627.799,18214708088316.082,22011951487364.94,0.0,50025556475621.3,1.2129959257048473
28000.0,1.470084242687271e-08,0.002340469761446044,0.002176126101998235,8.217182972390462e-05,2.9017941743004214e-05,3440.0,4574.0,4574.0,9982000569623.25,60000000000000.0,9807162995385.164,13054712103016.365,5165837859049.725,18220549962066.09,21990286472925.492,0.0,50017999430376.75,1.2132806385215125
28200.0,1.469749665703474e-08,0.0023405127248116177,0.0021761312638971663,8.219073045722574e-05,2.9011406356152947e-05,3441.0,4575.0,4575.0,9989398379471.64,60000000000000.0,9815435736853.371,13057881390467.713,5168661832354.088,18226543222821.8,21968622660853.19,0.0,50010601620528.36,1.2135597109709082
